city_name,graph_area,n,m,k_avg,intersection_count,streets_per_node_avg,edge_length_total,edge_length_avg,street_length_total,street_length_avg,street_segments_count,node_density_km,intersection_density_km,edge_density_km,street_density_km,circuity_avg,self_loop_proportion,clean_intersection_count,clean_intersection_density_km,avg_neighbor_degree_avg,avg_weighted_neighbor_degree_avg,degree_centrality_avg,clustering_coefficient_avg,clustering_coefficient_weighted_avg,pagerank_max_node,pagerank_max,pagerank_min_node,pagerank_min,pos,hours_congestion,year_change,cost,inner_time,inner_mile_speed
hiroshima,1146003393.5401714,35412,99330,5.6099627245001695,30753,2.9262396927595167,10058033.64099984,101.25877017013832,5336471.337999954,103.11224906287347,51754,30.900432057715967,26.83499907011576,8776.617676435591,4656.592963058178,1.11840285472,0.0011577569717104602,,,3.0054129485294703,0.050866648412540814,0.00015842429540259136,0.04406362115613067,0.0004974161893638876,1268376421,9.894720541930366e-05,257318762,4.246256007557308e-06,,,,,,
dakar,841130633.3413706,66469,198350,5.968195700251245,62386,3.0500834975702964,12268321.562000126,61.85188586841505,6382149.279999993,62.96330298037738,101363,79.02339703876143,74.16921644165205,14585.512732147827,7587.583934075806,1.03019671331,0.00017645576002016638,,,3.111111445436155,0.06932120437001958,8.97905112271535e-05,0.032502369525642096,0.00033509755728013363,1758343419,5.352942634663794e-05,4254567879,2.257361958407746e-06,,,,,,
kinshasa,8820473758.304243,56678,164182,5.793500123504711,47930,2.9279967535904583,18675837.74499956,113.75082375046934,9450301.8469999,113.88650092793324,82980,6.425731945139472,5.433948483195153,2117.328190837454,1071.405244882985,1.04633126701,0.00023145046351000717,,,3.1711098956681365,0.044816066754073215,0.00010221959742948028,0.02804615547478647,4.0511426964070896e-05,435300543,7.10041734397812e-05,1212974935,2.6467853695656524e-06,,,,,,
abu dhabi,86997200997.88371,76794,178065,4.637471677474803,70943,2.9580305753053624,45719341.46100085,256.7564735405658,27891039.70399971,244.8644446551456,113904,0.8827180543643937,0.8154630170426489,525.5265794368835,320.5969776507888,1.06796965958,0.004526436975261843,,,2.4050444479170707,0.04320348967311382,6.038925002894509e-05,0.10504416887725218,0.00010965819141615659,2523503236,5.922039933500229e-05,6042620205,1.9678215459095657e-06,180 (179),50 (200),-5%,-,3,21
sydney,5639817723.521039,106192,249924,4.707021244538195,84504,2.674146828386319,36084893.376000494,144.3834660776896,19811440.036000174,139.21522357140975,142308,18.82897731909365,14.98346296682132,6398.237522022619,3512.78020092315,1.0759429866299999,0.003409036347049503,,,2.649606216413164,0.0439152950166972,4.432599038086724e-05,0.053337261528080174,0.0002518947824238094,1872212041,4.5992271869957756e-05,32873405,1.4143768638263331e-06,13 (12),138 (63),-1%,-,6,10
córdoba,181830503454.29474,143978,418456,5.812776952034339,131994,3.1819305727263885,149763483.23900348,357.8954137089765,77493287.41899762,338.1608887157833,229161,0.7918253387897075,0.7259178052772552,823.643340330124,426.18419872811097,1.06008571879,0.0008770336666220582,,,3.0772062894523216,0.03876959548175416,4.037295506949408e-05,0.037240279434224234,0.0001780813321659601,1541649617,2.3688728267838986e-05,1863170032,1.0429161670107297e-06,,,,,,
tunis,200605172206.14404,215264,584258,5.428292701055448,187644,2.874804890738814,114854826.30500062,196.5823768010034,59866445.2949993,193.3633240150362,309606,1.0730730301349976,0.9353896409369494,572.5416999067927,298.42922112436804,1.08533944882,0.0007325530844250314,,,2.922619740751069,0.0563260122781846,2.521702615438625e-05,0.04369367934478405,3.4591188126638685e-05,297755860,1.8090526967917346e-05,6071938495,6.973664705861086e-07,,,,,,
brazzaville,485330075679.2922,80830,231485,5.727700111344798,69155,2.898453544476061,57930117.64800057,250.254304373936,29131650.079000104,248.70362216777454,117134,0.16654644756327186,0.14249065422786172,119.36230732644928,60.02440717943554,1.12199733054,0.0001857571764909173,,,3.1224666996580512,0.043212927818369794,7.086194449197025e-05,0.026818130939124787,3.71919049463278e-05,619519444,5.1510761690039444e-05,3225759923,1.8560241655797718e-06,,,,,,
kano,27066660659.7128,124885,372566,5.966545221603877,114903,3.018032589982784,62256273.75000186,167.1013290262715,31478136.35999963,167.18611635737685,188282,4.613978856500917,4.245185671205708,2300.1091465511604,1162.985591601001,1.05686780964,0.00016641346768089411,,,3.140371541817847,0.05178382475754184,4.777669854908101e-05,0.05144573007166025,0.000449319753838435,2752625301,3.1133514560393983e-05,4087235088,1.2013337601001954e-06,,,,,,
saitama,4166768066.516003,296875,851390,5.73568,259463,2.921842526315789,72716539.23899846,85.40920052972017,37551006.75900067,86.60487271154932,433590,71.24826610477236,62.26960460915385,17451.544717198427,9012.02230591119,1.0585033627,0.0004780417904837972,,,3.0671126456159814,0.05671759597516503,1.932025034190715e-05,0.035376280701756815,0.00022925286738485767,1516692128,1.160815343101592e-05,263988670,5.060829252077563e-07,,,,,,
fukuoka,8703565742.154253,197097,573644,5.820930810717566,174594,2.9657782716124554,71631328.04400715,124.87070037167156,37040425.2040001,126.63869480219805,292489,22.645546186362896,20.060054140153547,8230.112825720715,4255.775885577683,1.11355798197,0.0012551338460787527,,,3.089011731472677,0.04334728073692616,2.9533480185859723e-05,0.044910978084995966,0.00044244855551458243,1551638366,1.6471241328399235e-05,1335069405,7.61536766756369e-07,,,,,,
